timestamp_ms,date_utc,open,high,low,close,volume_base,volume_quote
1609459200000,2021-01-01,88.3,89.01,85.89,88.39,42996.2928,3763009.59351
1609473600000,2021-01-01,88.47,89.51,85.85,86.55,32674.4509,2869368.541721
1609488000000,2021-01-01,86.59,88.51,84.66,87.88,28020.3766,2436800.079956
1609502400000,2021-01-01,87.8,88.49,86.25,87.22,20837.6603,1817099.397761
1609516800000,2021-01-01,87.2,90.48,86.39,86.82,46749.6075,4135484.364365
1609531200000,2021-01-01,86.75,90.9,86.68,90.61,20576.6034,1819924.438522
1609545600000,2021-01-02,90.7,92.05,86.41,86.9,36623.644,3237324.270421
1609560000000,2021-01-02,86.89,86.98,85.49,86.54,26825.5561,2315766.525131
1609574400000,2021-01-02,86.54,86.89,82.87,83.66,34701.8893,2935892.820798
1609588800000,2021-01-02,83.64,86.91,82.56,85.87,32497.8169,2773049.820205
1609603200000,2021-01-02,85.94,87.28,85.06,86.76,30733.3545,2649308.534342
1609617600000,2021-01-02,86.72,86.75,83.36,85.74,32369.5908,2759158.83305
1609632000000,2021-01-03,85.68,86.0,83.42,84.54,18067.9902,1524416.824285
1609646400000,2021-01-03,84.64,84.86,82.4,82.65,17453.4106,1455934.241393
1609660800000,2021-01-03,82.61,84.98,81.29,84.93,29759.0185,2479379.749742
1609675200000,2021-01-03,84.92,91.87,84.42,91.39,79897.2141,7066490.846781
1609689600000,2021-01-03,91.48,94.0,88.83,90.15,62432.6298,5701983.737903
1609704000000,2021-01-03,90.21,95.0,90.21,93.78,46819.9803,4340873.146487
1609718400000,2021-01-04,93.76,105.13,93.45,103.29,112839.9964,11265512.844446
1609732800000,2021-01-04,103.27,110.39,97.9,100.16,81517.7967,8541085.749273
1609747200000,2021-01-04,100.29,102.91,85.49,94.12,88235.7768,8363160.171806
1609761600000,2021-01-04,94.15,105.87,92.81,105.58,61501.8458,6150853.472558
1609776000000,2021-01-04,105.59,110.03,100.0,109.8,78203.2648,8170746.786556
1609790400000,2021-01-04,109.81,115.54,106.6,114.27,84536.1524,9307193.643025
1609804800000,2021-01-05,114.36,119.58,105.23,105.49,92913.3227,10593167.454329
1609819200000,2021-01-05,105.34,107.91,98.65,106.28,96870.2125,10057545.273381
1609833600000,2021-01-05,106.41,115.83,106.39,113.99,62421.9815,6999228.267298
1609848000000,2021-01-05,113.97,117.01,107.26,116.66,53415.4161,6016600.83517
1609862400000,2021-01-05,117.01,123.86,114.75,119.93,77938.8062,9304885.946998
1609876800000,2021-01-05,120.0,121.73,117.45,119.41,39609.2711,4726558.070521
1609891200000,2021-01-06,119.43,120.28,111.08,113.06,42847.9544,4902981.486792
1609905600000,2021-01-06,113.07,116.33,112.0,115.84,42141.0819,4806535.805945
1609920000000,2021-01-06,115.84,120.61,113.58,119.68,35733.3615,4197795.951448
1609934400000,2021-01-06,119.83,120.12,114.09,114.39,37924.0952,4415142.046496
1609948800000,2021-01-06,114.32,119.0,108.71,109.29,39114.4125,4531046.914486
1609963200000,2021-01-06,109.58,115.65,107.92,115.07,45973.4909,5171303.088834
1609977600000,2021-01-07,115.03,116.19,111.64,115.61,32685.1302,3732282.17549
1609992000000,2021-01-07,115.61,118.48,112.0,117.25,46419.457,5332495.070958
1610006400000,2021-01-07,117.26,122.31,116.31,118.3,52495.5843,6270608.764471
1610020800000,2021-01-07,118.24,126.96,116.44,126.65,57500.2939,7036824.772202
1610035200000,2021-01-07,127.2,128.38,106.33,115.54,70664.5881,8458897.888006
1610049600000,2021-01-07,115.53,122.03,113.07,114.96,42108.3013,4934405.86625
1610064000000,2021-01-08,115.12,116.74,100.45,109.12,55896.6587,6042967.683279
1610078400000,2021-01-08,109.12,119.3,105.28,116.12,42281.4451,4674224.605396
1610092800000,2021-01-08,116.23,118.88,113.75,114.36,40764.8035,4718491.560847
1610107200000,2021-01-08,114.35,116.7,107.32,109.64,48524.4122,5477636.129994
1610121600000,2021-01-08,109.65,113.31,106.81,107.02,29211.6239,3215655.302694
1610136000000,2021-01-08,107.07,111.54,103.0,110.51,39602.3425,4255330.024928
1610150400000,2021-01-09,110.46,112.68,106.05,112.09,38941.0341,4244685.824733
1610164800000,2021-01-09,112.04,114.84,107.19,110.39,35956.6868,3968307.774851
1610179200000,2021-01-09,110.49,113.96,109.92,113.41,24820.7954,2782179.372343
1610193600000,2021-01-09,113.38,117.46,112.15,115.88,34796.487,3998626.934922
1610208000000,2021-01-09,115.89,116.66,112.59,115.24,31111.7187,3576965.256833
1610222400000,2021-01-09,115.36,119.06,114.0,117.74,37585.2439,4415028.099581
1610236800000,2021-01-10,117.75,121.53,117.74,118.28,28873.8098,3449333.278268
1610251200000,2021-01-10,118.15,135.91,118.15,131.27,80706.5302,10433704.7557
1610265600000,2021-01-10,131.13,134.64,118.38,119.04,72429.5848,9207385.251558
1610280000000,2021-01-10,118.89,126.38,115.63,125.33,50929.2928,6250724.229537
1610294400000,2021-01-10,125.28,127.73,116.52,120.2,55613.2349,6805234.337566
1610308800000,2021-01-10,120.23,130.65,111.66,127.08,65494.8322,8067484.0297
1610323200000,2021-01-11,126.95,127.27,102.39,110.97,96331.111,11160304.378869
1610337600000,2021-01-11,111.04,115.0,103.93,110.89,70125.6406,7733350.225258
1610352000000,2021-01-11,110.81,123.05,109.27,111.49,67202.0169,7800174.997748
1610366400000,2021-01-11,111.49,114.79,100.0,101.2,75514.4635,8147077.906678
1610380800000,2021-01-11,101.22,110.0,94.4,104.88,76882.4145,7879968.154861
1610395200000,2021-01-11,104.89,115.72,102.28,114.35,45188.7639,4969712.127401
1610409600000,2021-01-12,114.25,116.38,109.38,116.38,33758.9371,3798919.567029
1610424000000,2021-01-12,116.37,127.79,113.97,126.56,68412.7497,8412877.423925
1610438400000,2021-01-12,126.55,126.96,118.53,120.7,46481.4964,5687295.547092
1610452800000,2021-01-12,120.63,121.9,110.35,116.14,52309.3339,6068032.449932
