timestamp_ms,date_utc,open,high,low,close,volume_base,volume_quote
1609459200000,2021-01-01,124.23,134.01,122.91,127.63,480074.561779,61971683.37445624
1609502400000,2021-01-01,127.62,130.32,123.47,126.25,235728.390243,29822836.52254923
1609545600000,2021-01-02,126.2,127.42,123.11,125.34,267359.523854,33479233.42933186
1609588800000,2021-01-02,125.33,141.76,125.15,136.91,744781.0341589999,99439603.90030022
1609632000000,2021-01-03,136.86,154.4,135.35,151.79,631750.164764,90230311.75954175
1609675200000,2021-01-03,151.74,164.5,147.29,161.27,866076.614593,133406061.89628229
1609718400000,2021-01-04,161.32,173.61,139.9,152.55,1242915.425543,195991048.83842063
1609761600000,2021-01-04,152.62,157.79,146.23,155.26,612542.5900620001,93319384.85042447
1609804800000,2021-01-05,155.31,159.95,146.47,154.93,605552.625683,92767415.36289306
1609848000000,2021-01-05,154.92,162.74,149.87,158.4,395230.00716599997,61550535.45457084
1609891200000,2021-01-06,158.47,166.46,155.01,164.42,516811.351395,82963530.09070976
1609934400000,2021-01-06,164.43,169.5,159.16,168.93,467672.243522,77123854.1089647
1609977600000,2021-01-07,168.9,172.52,162.1,167.31,484190.443677,81175861.22698206
1610020800000,2021-01-07,167.38,181.15,162.05,169.35,766304.996513,131051745.37264785
1610064000000,2021-01-08,169.38,174.46,150.05,171.88,799651.755175,129987851.43493953
1610107200000,2021-01-08,171.91,181.82,163.39,172.21,873459.462001,150671116.9698022
1610150400000,2021-01-09,172.3,175.67,163.03,170.77,590706.6850310001,99851672.44334668
1610193600000,2021-01-09,170.89,178.84,166.5,177.3,487326.65320099995,83867914.44705597
1610236800000,2021-01-10,177.21,185.88,169.13,170.68,670389.3428450001,119836564.95993647
1610280000000,2021-01-10,170.69,177.29,162.0,170.11,610370.525923,104261691.08268815
1610323200000,2021-01-11,170.11,170.7,122.5,141.71,1437083.809596,209489627.92847282
1610366400000,2021-01-11,141.71,142.15,112.58,138.85,1815073.765813,234142300.6721465
1610409600000,2021-01-12,138.9,146.7,131.79,140.62,836480.959943,116631432.05823451
1610452800000,2021-01-12,140.68,142.53,128.01,133.47,720062.843812,97284516.6841493
1610496000000,2021-01-13,133.37,140.49,125.9,137.88,763783.31727,101920329.2062304
1610539200000,2021-01-13,137.92,148.56,135.01,147.44,348383.720081,48978330.78957479
1610582400000,2021-01-14,147.44,150.65,143.57,147.6,387270.191919,56989735.16042888
1610625600000,2021-01-14,147.42,156.91,144.89,152.44,441589.80279700004,66867526.637277335
1610668800000,2021-01-15,152.5,155.61,146.36,149.05,397011.552044,59760785.61359508
1610712000000,2021-01-15,149.15,151.25,130.33,143.7,658465.722169,93021902.38863944
1610755200000,2021-01-16,143.66,149.98,139.32,149.12,364868.623033,52612080.93061204
1610798400000,2021-01-16,149.25,152.64,141.14,143.5,403303.51327600004,59347119.97812212
1610841600000,2021-01-17,143.47,147.0,136.27,142.14,451666.381744,63852737.49115669
1610884800000,2021-01-17,142.2,145.72,138.97,142.84,232158.950696,33064906.07281775
