timestamp_ms,date_utc,open,high,low,close,volume_base,volume_quote
1609459200000,2021-01-01,0.2196,0.2504,0.2161,0.2375,198582679.866999,46824674.483761
1609545600000,2021-01-02,0.2375,0.2382,0.2115,0.2207,139603544.783999,31630978.867706
1609632000000,2021-01-03,0.2206,0.2386,0.215,0.2252,160128360.585,35807463.930572
1609718400000,2021-01-04,0.2253,0.2606,0.2155,0.2358,231514783.218999,54194022.611792
1609804800000,2021-01-05,0.2357,0.2429,0.2172,0.2257,167556820.67,38363240.35546
1609891200000,2021-01-06,0.2258,0.2751,0.2214,0.2486,250665507.938999,60489589.346516
1609977600000,2021-01-07,0.2487,0.3707,0.2452,0.3237,573905565.205,180314474.570944
1610064000000,2021-01-08,0.3237,0.3464,0.281,0.3206,351789035.603,111036372.754225
1610150400000,2021-01-09,0.3205,0.3395,0.3056,0.3245,185684650.974,59345654.849898
1610236800000,2021-01-10,0.3243,0.3685,0.2878,0.3148,257040115.07,84904158.139188
1610323200000,2021-01-11,0.3147,0.316,0.2532,0.2874,300198566.242,83952996.515427
1610409600000,2021-01-12,0.2875,0.31,0.2776,0.2924,147302694.329999,43432439.679881
1610496000000,2021-01-13,0.2924,0.3098,0.2847,0.3057,91665710.876999,27245744.413811
1610582400000,2021-01-14,0.3057,0.309,0.2833,0.2965,105999135.288999,31310373.616952
1610668800000,2021-01-15,0.2966,0.3035,0.2618,0.2799,110339195.431,31220354.609412
1610755200000,2021-01-16,0.28,0.2965,0.2752,0.2792,83166502.103999,23669129.351013
1610841600000,2021-01-17,0.2792,0.2856,0.2686,0.2773,56811456.819,15715031.829123
1610928000000,2021-01-18,0.2776,0.2889,0.2716,0.2853,63584271.034999,17865093.142461
1611014400000,2021-01-19,0.2854,0.329,0.284,0.294,149062366.563,45260438.748014
1611100800000,2021-01-20,0.2941,0.312,0.2802,0.2953,123811464.924,36154929.911487
1611187200000,2021-01-21,0.2956,0.3078,0.26,0.268,152506521.128,43326914.510756
1611273600000,2021-01-22,0.2679,0.2781,0.2395,0.2724,155238681.829999,40562774.402654
1611360000000,2021-01-23,0.2723,0.2839,0.2656,0.2716,66566287.478,18216500.696976
1611446400000,2021-01-24,0.2716,0.2778,0.2682,0.2733,45210570.199,12350099.42518
1611532800000,2021-01-25,0.2734,0.2852,0.2669,0.2675,63850991.894999,17625531.250442
1611619200000,2021-01-26,0.2675,0.271,0.2579,0.2684,48490396.915,12888015.066535
1611705600000,2021-01-27,0.2684,0.2687,0.2439,0.2505,66196231.462,16904975.824679
1611792000000,2021-01-28,0.2505,0.2701,0.247,0.2642,56266167.195,14575377.299451
1611878400000,2021-01-29,0.2642,0.3174,0.26,0.2828,266889711.118,75937422.55918
