timestamp_ms,date_utc,open,high,low,close,volume_base,volume_quote
1609459200000,2021-01-01,88.3,90.9,84.66,90.61,191854.9915,16841686.415835
1609545600000,2021-01-02,90.7,92.05,82.56,85.74,193751.8516,16670500.803947
1609632000000,2021-01-03,85.68,95.0,81.29,93.78,254430.2435,22569078.546591
1609718400000,2021-01-04,93.76,115.54,85.49,114.27,506834.8329,51798552.667664
1609804800000,2021-01-05,114.36,123.86,98.65,119.41,423169.010099,47697985.847697
1609891200000,2021-01-06,119.43,120.61,107.92,115.07,243734.3964,28024805.294001
1609977600000,2021-01-07,115.03,128.38,106.33,114.96,301873.3548,35765514.537377
1610064000000,2021-01-08,115.12,119.3,100.45,110.51,256281.2859,28384305.307138
1610150400000,2021-01-09,110.46,119.06,106.05,117.74,203211.965899,22985793.263263
1610236800000,2021-01-10,117.75,135.91,111.66,127.08,354047.2847,44213865.882329
1610323200000,2021-01-11,126.95,127.27,94.4,114.35,431244.4104,47690587.790814
1610409600000,2021-01-12,114.25,135.64,109.38,127.33,369742.316699,45683354.488366
1610496000000,2021-01-13,127.43,148.02,119.7,146.76,342356.0241,46558905.907223
1610582400000,2021-01-14,146.76,154.76,139.4,147.38,217919.407,31750999.982015
1610668800000,2021-01-15,147.46,168.13,139.68,166.79,290592.5255,44813042.490245
1610755200000,2021-01-16,166.68,203.67,166.67,181.18,425145.2463,79511492.944153
1610841600000,2021-01-17,181.24,198.77,174.13,186.4,262942.7496,49706416.731969
1610928000000,2021-01-18,186.38,200.31,180.58,200.19,189829.161,35883152.628327
1611014400000,2021-01-19,200.39,209.66,184.85,186.16,224205.1465,44743546.222079
1611100800000,2021-01-20,186.05,199.17,171.73,196.75,224148.835699,41642825.568708
1611187200000,2021-01-21,196.74,199.15,155.0,160.15,336747.9841,58372390.053982
1611273600000,2021-01-22,160.17,199.19,147.32,189.7,252158.0788,45604505.602146
1611360000000,2021-01-23,189.71,220.2,185.73,213.55,230075.0389,47055617.237635
1611446400000,2021-01-24,213.6,290.15,212.13,264.13,469639.7699,118087590.761409
1611532800000,2021-01-25,264.07,282.91,238.0,247.67,376776.901999,97577397.382851
1611619200000,2021-01-26,247.67,287.98,240.51,277.59,335776.4205,88801570.826653
1611705600000,2021-01-27,277.71,298.29,254.36,286.02,369740.483699,102099910.289031
1611792000000,2021-01-28,285.81,308.89,275.2,297.1,273205.5385,78947863.620796
1611878400000,2021-01-29,297.05,308.28,271.33,287.62,266559.7506,77353979.542829
1611964800000,2021-01-30,287.78,323.21,281.65,315.4,222273.261299,66988183.262097
1612051200000,2021-01-31,314.86,318.96,292.37,299.82,153530.3295,46696588.999436
1612137600000,2021-02-01,299.63,306.98,283.64,294.94,170907.6178,50342110.104713
1612224000000,2021-02-02,294.99,306.98,285.77,303.1,173815.9414,51297310.698082
1612310400000,2021-02-03,303.03,387.79,300.69,384.37,255222.684399,85637915.734213
1612396800000,2021-02-04,384.83,521.62,384.63,467.34,709687.3908,316380552.637165
1612483200000,2021-02-05,467.37,542.67,464.94,505.48,312698.5365,157907995.203241
1612569600000,2021-02-06,505.6,510.2,432.66,473.77,308144.367499,145517407.848576
1612656000000,2021-02-07,473.34,481.85,393.92,472.48,269994.9695,119312274.659613
1612742400000,2021-02-08,472.4,530.88,462.81,489.26,288181.1846,143500820.749828
1612828800000,2021-02-09,489.07,510.4,470.93,488.89,191961.869,94060576.128041
1612915200000,2021-02-10,488.85,578.9,485.43,522.97,315879.372,167940469.573026
1613001600000,2021-02-11,522.14,541.39,507.5,515.98,150114.0754,78868396.138318
1613088000000,2021-02-12,516.98,543.59,498.98,527.7,142253.0458,74022305.82075
1613174400000,2021-02-13,528.0,543.18,485.9,494.43,141599.335399,72144392.040924
1613260800000,2021-02-14,494.01,509.21,460.22,468.13,113028.2722,54590134.669014
1613347200000,2021-02-15,468.35,496.39,385.72,455.5,263199.9603,119077253.829975
1613433600000,2021-02-16,455.63,478.82,421.56,432.9,187460.9534,83569076.763254
1613520000000,2021-02-17,432.69,468.1,399.39,450.65,212277.3182,91629122.608674
1613606400000,2021-02-18,450.75,478.64,434.61,441.07,171366.717699,78865471.818545
1613692800000,2021-02-19,441.21,448.16,406.65,420.41,210405.5157,90200415.474956
1613779200000,2021-02-20,420.18,497.66,406.5,441.71,464948.865699,214585662.025698
1613865600000,2021-02-21,441.57,455.0,425.0,437.44,176753.2061,77909189.587808
1613952000000,2021-02-22,437.75,448.46,368.0,399.71,273803.8259,111586574.05768
1614038400000,2021-02-23,399.9,403.84,285.28,364.12,411521.694,139892353.249212
1614124800000,2021-02-24,364.03,405.54,341.77,367.54,243814.603,93254485.857802
1614211200000,2021-02-25,367.34,388.49,335.76,339.14,155762.7013,57326117.262665
1614297600000,2021-02-26,339.08,354.02,304.11,323.25,188105.9319,62039385.03222
1614384000000,2021-02-27,323.18,350.0,323.18,332.42,137728.0284,46575283.235741
1614470400000,2021-02-28,332.48,365.48,300.29,354.23,208453.641199,68594855.272552
1614556800000,2021-03-01,354.3,388.65,350.8,385.51,225482.3662,84309004.38891
1614643200000,2021-03-02,385.71,417.65,376.21,391.13,242607.3281,95093368.557941
1614729600000,2021-03-03,390.87,418.84,384.0,395.97,146932.6143,59266351.37129
1614816000000,2021-03-04,396.15,410.52,365.85,374.34,149492.3907,58104422.344926
1614902400000,2021-03-05,374.42,377.09,340.0,366.72,129642.670299,46268433.271072
1614988800000,2021-03-06,366.71,391.06,351.86,388.13,96811.7548,35814436.92681
1615075200000,2021-03-07,388.25,419.21,384.24,415.16,220739.3252,89517048.802066
1615161600000,2021-03-08,415.2,437.35,392.03,437.35,218815.4666,90313401.933046
1615248000000,2021-03-09,437.39,449.72,417.19,445.14,160444.4532,69271527.271149
1615334400000,2021-03-10,445.03,458.64,399.48,406.11,176439.3688,75433939.648593
1615420800000,2021-03-11,406.58,414.74,387.98,404.7,140918.9484,57028060.985524
1615507200000,2021-03-12,405.38,408.44,360.72,374.01,170244.8251,65006124.077561
1615593600000,2021-03-13,373.93,428.0,360.0,413.88,179347.8059,71120637.480427
1615680000000,2021-03-14,414.23,418.2,377.08,379.87,146794.0026,57443831.69624
1615766400000,2021-03-15,379.61,389.93,354.21,367.42,134829.446,50208097.456864
1615852800000,2021-03-16,367.36,377.01,350.42,370.49,116342.7528,42560668.139805
1615939200000,2021-03-17,370.48,383.93,357.98,382.45,109400.8594,40547854.295043
1616025600000,2021-03-18,382.56,384.02,361.09,363.15,84858.6079,31553694.071735
1616112000000,2021-03-19,363.03,379.3,354.04,369.16,98682.1056,36522598.386393
1616198400000,2021-03-20,369.01,396.34,367.56,370.35,95069.5056,36489152.881891
1616284800000,2021-03-21,370.29,375.9,359.72,367.52,57404.3113,21093916.228963
1616371200000,2021-03-22,367.81,371.66,332.5,336.06,83850.301,29862692.270682
1616457600000,2021-03-23,336.08,345.25,326.14,330.64,89093.7134,30054382.960043
1616544000000,2021-03-24,330.42,348.49,296.61,308.2,106729.740999,35147151.722637
1616630400000,2021-03-25,307.97,332.85,298.64,325.54,129167.9711,40823863.070466
1616716800000,2021-03-26,325.45,360.71,325.32,358.13,98479.395,34244462.495867
1616803200000,2021-03-27,358.32,361.75,339.38,351.3,77335.906599,26926996.477603
1616889600000,2021-03-28,351.24,356.78,332.2,347.59,83751.572999,28927703.752578
1616976000000,2021-03-29,347.58,367.83,344.34,360.72,98476.946399,35095512.55948
1617062400000,2021-03-30,360.91,383.01,353.31,377.57,121203.3701,44907401.193579
1617148800000,2021-03-31,377.5,393.38,357.22,382.98,157824.2146,59900598.160943
1617235200000,2021-04-01,383.04,393.51,370.28,382.35,137812.25,52917212.967479
1617321600000,2021-04-02,382.23,422.29,377.26,420.49,152792.5277,61203008.851601
1617408000000,2021-04-03,420.46,425.23,376.47,379.61,119511.2536,48186775.734643
1617494400000,2021-04-04,379.55,411.54,371.02,403.47,99726.9184,39497743.723826
1617580800000,2021-04-05,403.87,408.22,383.48,398.45,93821.344799,37282845.06363
1617667200000,2021-04-06,398.52,414.39,379.77,382.92,152976.984099,60802084.970531
1617753600000,2021-04-07,383.16,387.4,340.31,348.82,155477.7717,56164555.372307
1617840000000,2021-04-08,348.93,371.56,346.35,371.1,102551.583999,36879547.168066
1617926400000,2021-04-09,371.11,374.3,356.82,358.86,76268.8812,27938439.810856
1618012800000,2021-04-10,358.96,375.66,356.02,367.32,104079.8798,38339487.661931
1618099200000,2021-04-11,367.33,373.03,360.45,372.48,73499.8411,27033139.445129
1618185600000,2021-04-12,372.25,417.55,364.6,397.82,277292.2008,108260705.455943
1618272000000,2021-04-13,397.8,420.5,384.65,399.21,219257.8107,88022780.729604
1618358400000,2021-04-14,399.02,430.59,386.37,428.05,223790.7562,90852921.661833
1618444800000,2021-04-15,428.15,488.16,423.08,466.39,315126.3323,143646741.761992
1618531200000,2021-04-16,466.14,469.98,419.27,441.09,225372.7774,100011628.304963
1618617600000,2021-04-17,441.27,462.2,418.07,425.4,117414.3577,51745916.400231
1618704000000,2021-04-18,425.4,428.71,276.01,381.58,349877.9317,130049715.589713
1618790400000,2021-04-19,381.44,398.09,338.48,344.32,196378.8263,72675491.117976
1618876800000,2021-04-20,344.51,371.26,314.91,360.5,220742.457632,76098696.273585
1618963200000,2021-04-21,360.62,384.38,341.28,350.79,170386.985533,61983651.948674
1619049600000,2021-04-22,350.74,414.07,343.47,359.66,332819.30513,126818779.662289
1619136000000,2021-04-23,359.74,372.27,309.19,343.58,308336.080977,102754034.4573
1619222400000,2021-04-24,343.72,344.28,314.42,317.56,131948.482106,43363966.564857
1619308800000,2021-04-25,317.66,353.68,313.6,348.66,145772.306578,48598848.91262
1619395200000,2021-04-26,348.57,409.0,345.71,405.66,251194.366848,97791764.230993
1619481600000,2021-04-27,405.55,450.15,394.01,440.46,251507.639339,106875216.143903
1619568000000,2021-04-28,440.47,486.33,423.1,460.39,337794.166002,155206942.513373
1619654400000,2021-04-29,460.69,463.14,424.09,438.77,202839.638967,90280481.387786
1619740800000,2021-04-30,438.84,454.57,429.26,444.44,191296.161099,84095555.844404
1619827200000,2021-05-01,444.43,512.02,436.19,504.77,260413.196189,124587030.283884
1619913600000,2021-05-02,504.79,508.12,473.57,482.73,174226.834722,84915473.759428
1620000000000,2021-05-03,482.53,535.67,481.26,517.89,219698.776314,112879919.849159
1620086400000,2021-05-04,518.42,520.19,443.4,448.4,314250.934559,150119835.708589
1620172800000,2021-05-05,448.27,485.0,439.45,480.83,186394.581281,86357485.900799
1620259200000,2021-05-06,481.03,482.35,440.93,452.91,174999.702877,80808949.63237
1620345600000,2021-05-07,453.08,467.99,432.14,445.0,137090.233263,61754707.426248
1620432000000,2021-05-08,445.14,475.96,440.51,466.52,103513.07443,47460633.567792
1620518400000,2021-05-09,466.71,468.64,440.92,459.25,97837.098113,44674369.510937
1620604800000,2021-05-10,459.29,482.43,400.44,432.77,156284.869667,71357261.057022
1620691200000,2021-05-11,432.91,459.63,417.59,457.64,133016.475069,58276189.208078
1620777600000,2021-05-12,457.5,597.26,456.24,511.75,720658.406074,393825725.444592
1620864000000,2021-05-13,511.87,621.15,452.21,508.95,730610.30378,400033180.891792
1620950400000,2021-05-14,509.13,636.0,506.05,594.99,324782.587942,186543112.820548
1621036800000,2021-05-15,595.04,610.34,507.94,517.51,263821.365263,146809335.749606
1621123200000,2021-05-16,517.53,562.77,478.49,527.7,231638.857144,120546940.334694
1621209600000,2021-05-17,527.43,593.71,469.78,572.58,418664.574447,229308146.058565
1621296000000,2021-05-18,572.75,665.71,563.2,628.57,495261.51736,312584250.847593
1621382400000,2021-05-19,629.08,649.28,331.04,413.1,832906.234883,435408847.314171
1621468800000,2021-05-20,412.11,509.0,352.42,466.88,455951.510282,201713585.641304
1621555200000,2021-05-21,466.93,494.56,309.55,373.28,400755.068747,160018904.883746
1621641600000,2021-05-22,373.39,382.14,309.31,334.58,346244.194494,117083579.439296
1621728000000,2021-05-23,334.68,350.51,208.33,293.13,585247.434147,160300181.552487
1621814400000,2021-05-24,293.12,397.62,287.66,386.9,449651.417013,151613461.636677
1621900800000,2021-05-25,387.32,404.61,321.56,370.83,318381.068146,114230797.44242
1621987200000,2021-05-26,370.93,417.17,357.51,414.71,299317.19885,113779766.442254
1622073600000,2021-05-27,414.81,414.81,364.51,371.78,237796.780606,91655939.553763
1622160000000,2021-05-28,372.08,376.69,304.08,319.45,288195.827992,97099261.218623
1622246400000,2021-05-29,320.06,335.82,280.63,297.86,205153.379984,63377884.333012
1622332800000,2021-05-30,297.88,339.24,281.71,324.31,159724.329619,50745244.469563
1622419200000,2021-05-31,324.27,385.16,304.46,382.04,256682.959261,89258390.645728
1622505600000,2021-06-01,382.11,393.56,360.82,372.96,223557.946645,83887323.020079
1622592000000,2021-06-02,373.28,401.7,361.51,384.04,167849.343154,64337279.135804
1622678400000,2021-06-03,384.15,408.88,376.42,398.45,140593.032236,55482803.322383
1622764800000,2021-06-04,398.64,398.96,346.08,372.79,202488.784095,74405519.074557
1622851200000,2021-06-05,372.97,391.69,347.31,356.38,167231.985555,62176661.870697
1622937600000,2021-06-06,356.21,368.45,354.57,365.71,75902.103668,27473452.712772
1623024000000,2021-06-07,365.86,387.51,331.37,334.66,141513.025348,52269010.452088
1623110400000,2021-06-08,334.4,339.11,296.21,329.53,179016.756925,57580295.150784
1623196800000,2021-06-09,329.62,342.63,305.68,338.98,169350.493089,55398609.820924
1623283200000,2021-06-10,339.08,340.04,303.91,310.46,112796.350996,36299832.344208
1623369600000,2021-06-11,310.58,315.42,280.5,285.47,113688.235359,34126071.515119
1623456000000,2021-06-12,285.32,289.65,265.75,278.7,122722.949334,34040946.258369
1623542400000,2021-06-13,278.67,318.0,266.73,316.22,152302.950167,44092319.807731
1623628800000,2021-06-14,316.22,336.23,308.95,318.08,146678.980781,46788469.009708
1623715200000,2021-06-15,318.03,327.3,307.1,311.63,101802.575904,32341987.166317
1623801600000,2021-06-16,311.51,313.93,287.33,290.48,90399.473198,27200250.429043
1623888000000,2021-06-17,290.65,305.39,285.16,293.38,67336.407605,19910065.182093
1623974400000,2021-06-18,293.34,293.77,252.82,265.15,125987.18479,34147071.540519
1624060800000,2021-06-19,265.14,269.96,254.42,254.5,85300.459582,22418011.803207
1624147200000,2021-06-20,254.5,277.22,242.27,272.73,132088.933322,34349333.914143
1624233600000,2021-06-21,272.87,275.75,206.29,212.55,263616.799442,61709150.281837
1624320000000,2021-06-22,212.51,223.86,170.0,206.11,413784.176747,82193641.470816
1624406400000,2021-06-23,206.21,229.5,196.99,207.62,279860.508543,60416078.583935
1624492800000,2021-06-24,207.62,218.29,193.11,211.35,181376.213268,37091862.232262
1624579200000,2021-06-25,211.37,214.83,185.08,186.73,167461.055206,32926782.766645
1624665600000,2021-06-26,186.62,193.24,176.47,187.24,158359.230109,29051539.288469
1624752000000,2021-06-27,187.37,203.21,183.18,203.04,177834.039231,34426722.7405
1624838400000,2021-06-28,202.95,233.09,200.57,227.28,214678.776938,46768302.010753
1624924800000,2021-06-29,227.44,253.23,226.09,238.32,230460.149827,55827471.937198
1625011200000,2021-06-30,238.11,252.47,219.95,250.84,241133.396363,56235455.819174
1625097600000,2021-07-01,250.97,252.3,227.31,230.17,216532.921181,51849389.205051
1625184000000,2021-07-02,230.17,234.93,215.56,234.04,169907.762978,38326051.830218
1625270400000,2021-07-03,234.15,266.77,227.86,259.4,217455.694837,55033343.912569
1625356800000,2021-07-04,259.39,289.26,248.12,276.95,233002.902662,63447987.496804
1625443200000,2021-07-05,276.88,318.57,261.06,308.01,451373.54541,128594677.053868
1625529600000,2021-07-06,308.0,347.14,307.98,316.52,485469.969873,159112156.933912
1625616000000,2021-07-07,316.54,331.65,310.63,315.04,235724.143695,75697683.712571
1625702400000,2021-07-08,314.88,315.79,276.2,291.15,413219.945559,122080258.715039
