timestamp_ms,date_utc,open,high,low,close,volume_base,volume_quote
1609459200000,2021-01-01,28914.8,29475.9,28691.6,29315.6,8543.45256232,249272892.8827498
1609502400000,2021-01-01,29315.6,29629.0,28636.0,29340.7,12924.685643460001,377195349.99048096
1609545600000,2021-01-02,29333.0,29941.3,28954.9,29757.6,6376.166397749999,188146570.01550433
1609588800000,2021-01-02,29758.6,33318.9,29743.1,32186.5,12602.26503886,399185992.9039747
1609632000000,2021-01-03,32178.6,34786.4,31962.6,34422.1,8541.770122,287964788.54023385
1609675200000,2021-01-03,34420.3,34597.0,32301.0,33010.0,7776.0027413200005,259835365.46945256
1609718400000,2021-01-04,33021.0,33594.9,27600.0,30731.9,15901.10185227,496788958.76353693
1609761600000,2021-01-04,30732.6,32170.0,30440.0,31997.8,7465.51067678,233930697.99059388
1609804800000,2021-01-05,32006.0,32839.5,29880.0,31780.0,7789.5470838500005,245066178.42230135
1609848000000,2021-01-05,31781.1,34381.1,31113.3,33948.0,14128.909135869999,463735781.8865653
1609891200000,2021-01-06,33950.0,35808.4,33300.0,34916.1,12430.09180121,429084425.8525378
1609934400000,2021-01-06,34920.0,36946.2,34051.6,36751.6,12499.48269345,439773452.56138015
1609977600000,2021-01-07,36751.6,37939.3,36300.0,37814.3,10806.70176653,401207745.3000011
1610020800000,2021-01-07,37814.2,40341.4,36518.0,39439.3,13941.09200985,539355414.3050659
1610064000000,2021-01-08,39439.3,41548.0,36533.0,41267.7,19600.306396019998,760546939.1957603
1610107200000,2021-01-08,41269.9,41950.0,38638.4,40584.6,11728.38120517,476548019.26832867
1610150400000,2021-01-09,40588.4,41248.2,38680.0,40564.7,11079.317956359999,443706003.9757545
1610193600000,2021-01-09,40572.6,41387.0,39823.1,40087.7,4927.802039419999,199890767.24999437
1610236800000,2021-01-10,40086.5,41350.0,38869.1,39180.0,14457.35607639,584978266.7861776
1610280000000,2021-01-10,39183.8,40099.0,35193.9,38158.8,12329.36625495,472812000.8643508
1610323200000,2021-01-11,38157.5,38262.9,32500.0,34198.7,23397.72757462,820970521.5712514
1610366400000,2021-01-11,34198.7,35642.6,30416.8,35405.9,26145.51296463,857673383.631894
1610409600000,2021-01-12,35427.7,36627.1,33711.6,35385.7,17446.24302916,613950112.4252474
1610452800000,2021-01-12,35403.1,35703.7,32518.4,34073.6,13785.90346972,471952293.5064069
1610496000000,2021-01-13,34067.1,35261.9,32376.1,34384.1,19371.32131267,655654489.954284
1610539200000,2021-01-13,34391.0,37786.4,34012.1,37362.0,13948.11531225,493841378.7012369
1610582400000,2021-01-14,37374.0,38791.6,36739.6,38358.7,11066.2778632,419711013.2655258
1610625600000,2021-01-14,38365.0,40140.3,37707.2,39150.0,8653.02671264,339191710.7352632
1610668800000,2021-01-15,39153.8,39745.3,37572.9,38113.5,7925.41079245,306354253.69457823
1610712000000,2021-01-15,38115.2,38198.7,34410.1,36748.1,12050.35237149,435614679.42093253
1610755200000,2021-01-16,36748.2,37949.1,35515.5,37695.4,10290.38364443,379659587.16766036
1610798400000,2021-01-16,37697.1,37895.0,35354.8,35999.9,12194.563581890001,450187407.35517675
1610841600000,2021-01-17,36000.0,36748.1,33853.3,35276.1,11263.10545397,397235932.1495613
1610884800000,2021-01-17,35282.5,36850.0,34688.5,35833.9,5448.56772178,194589539.65891898
1610928000000,2021-01-18,35832.3,36643.5,34779.1,36443.4,8496.34274791,304287009.9302732
1610971200000,2021-01-18,36448.9,37489.5,35400.3,36617.1,5084.757430510001,185374103.53463545
