date,strategy,symbol,side,weight_from,weight_to,weight_delta,price,turnover_contribution,equity_before
2023-10-21,btc_gate_alt_hedge,BTC-USDT,sell,0.4328728890224808,0.37996996555340384,-0.052902923469076935,29912.8,0.052902923469076935,1.1948921837219069
2023-10-21,btc_gate_alt_hedge,LTC-USDT,cover,-0.1444059751338623,0.0,0.1444059751338623,64.73,0.1444059751338623,1.1948921837219069
2023-10-21,btc_gate_alt_hedge,BCH-USDT,buy,0.0,0.3108845172709668,0.3108845172709668,244.0,0.3108845172709668,1.1948921837219069
2023-10-21,btc_gate_alt_hedge,TRX-USDT,sell,0.3555796592888193,0.0,-0.3555796592888193,0.09159,0.3555796592888193,1.1948921837219069
2023-11-04,btc_gate_alt_hedge,BTC-USDT,sell,0.4216781967191303,0.25481987527774436,-0.16685832144138596,35065.0,0.16685832144138596,1.2660987534248813
2023-11-04,btc_gate_alt_hedge,SOL-USDT,buy,0.0,0.208488988863609,0.208488988863609,42.398,0.208488988863609,1.2660987534248813
2023-11-04,btc_gate_alt_hedge,BCH-USDT,sell,0.2870430557029186,0.0,-0.2870430557029186,240.35,0.2870430557029186,1.2660987534248813
2023-11-18,btc_gate_alt_hedge,BTC-USDT,sell,0.2397000323959978,0.18256126873903403,-0.05713876365696377,36575.9,0.05713876365696377,1.4098679186141043
2023-11-18,btc_gate_alt_hedge,SOL-USDT,sell,0.2756655133196813,0.14936831078648238,-0.12629720253319893,58.56,0.12629720253319893,1.4098679186141043
2023-12-16,btc_gate_alt_hedge,BTC-USDT,buy,0.19899913454930304,0.22178818141984993,0.022789046870546892,42273.0,0.022789046870546892,1.4986842366359139
2023-12-30,btc_gate_alt_hedge,BTC-USDT,buy,0.2090690266907326,0.22009106346143373,0.011022036770701127,42147.5,0.011022036770701127,1.6255717496215665
2023-12-30,btc_gate_alt_hedge,SOL-USDT,sell,0.23664513809865773,0.18007450646844575,-0.056570631630211976,101.87,0.056570631630211976,1.6255717496215665
2024-01-13,btc_gate_alt_hedge,BTC-USDT,sell,0.23960026846746127,0.19667941734221026,-0.042920851125251014,42848.8,0.042920851125251014,1.5929270039577372
2024-01-27,btc_gate_alt_hedge,BTC-USDT,buy,0.187849203841103,0.22482386032704804,0.03697465648594503,42120.2,0.03697465648594503,1.5862614644996793
2024-01-27,btc_gate_alt_hedge,SOL-USDT,buy,0.155273360493003,0.1839467948130393,0.0286734343200363,94.29,0.0286734343200363,1.5862614644996793
2024-02-10,btc_gate_alt_hedge,BTC-USDT,buy,0.23420196981196853,0.27839222503064404,0.044190255218675506,47747.7,0.044190255218675506,1.6778191981075363
2024-02-10,btc_gate_alt_hedge,SOL-USDT,buy,0.19706458619333928,0.22777545684325418,0.0307108706499149,108.99,0.0307108706499149,1.6778191981075363
2024-02-24,btc_gate_alt_hedge,BTC-USDT,buy,0.2989204771940049,0.5780814304791337,0.27916095328512885,51563.6,0.27916095328512885,1.6882955811673088
2024-02-24,btc_gate_alt_hedge,SOL-USDT,sell,0.213816914198427,0.0,-0.213816914198427,104.02,0.213816914198427,1.6882955811673088
2024-02-24,btc_gate_alt_hedge,TRX-USDT,buy,0.0,0.47297571584656395,0.47297571584656395,0.13742,0.47297571584656395,1.6882955811673088
2024-03-09,btc_gate_alt_hedge,BTC-USDT,sell,0.6453072330641607,0.17975187073009602,-0.4655553623340647,68311.6,0.4655553623340647,2.0106654913693265
2024-03-09,btc_gate_alt_hedge,DOGE-USDT,buy,0.0,0.1470697124155331,0.1470697124155331,0.17874,0.1470697124155331,2.0106654913693265
2024-03-09,btc_gate_alt_hedge,TRX-USDT,sell,0.3979730140694691,0.0,-0.3979730140694691,0.13579,0.3979730140694691,2.0106654913693265
2024-03-23,btc_gate_alt_hedge,SOL-USDT,buy,0.0,0.142650534520092,0.142650534520092,172.65,0.142650534520092,1.9637481291659935
2024-03-23,btc_gate_alt_hedge,DOGE-USDT,sell,0.1409746069789647,0.0,-0.1409746069789647,0.16188,0.1409746069789647,1.9637481291659935
2024-04-06,btc_gate_alt_hedge,SOL-USDT,sell,0.1469744578180692,0.0,-0.1469744578180692,178.68,0.1469744578180692,1.9833227406432856
2024-04-06,btc_gate_alt_hedge,BCH-USDT,buy,0.0,0.14466187739129918,0.14466187739129918,694.2,0.14466187739129918,1.9833227406432856
2024-04-20,btc_gate_alt_hedge,BTC-USDT,buy,0.17411760518938196,0.41682010024390703,0.24270249505452507,64938.1,0.24270249505452507,1.882832024343845
2024-04-20,btc_gate_alt_hedge,BCH-USDT,sell,0.11185604718488035,0.0,-0.11185604718488035,515.5,0.11185604718488035,1.882832024343845
2024-04-20,btc_gate_alt_hedge,LINK-USDT,short,0.0,-0.0833640200487814,-0.0833640200487814,14.963,0.0833640200487814,1.882832024343845
2024-05-04,btc_gate_alt_hedge,BTC-USDT,buy,0.39728810914012774,0.415344058910432,0.01805594977030428,63894.1,0.01805594977030428,1.8682589711965896
2024-05-04,btc_gate_alt_hedge,ADA-USDT,short,0.0,-0.08306881178208642,-0.08306881178208642,0.4632,0.08306881178208642,1.8682589711965896
2024-05-04,btc_gate_alt_hedge,LINK-USDT,cover,-0.08371250932197602,0.0,0.08371250932197602,14.313,0.08371250932197602,1.8682589711965896
2024-05-18,btc_gate_alt_hedge,BTC-USDT,buy,0.4237401969680045,0.45004421503260683,0.026304018064602308,66911.0,0.026304018064602308,1.9138674352002005
2024-05-18,btc_gate_alt_hedge,ADA-USDT,cover,-0.08031875181081992,0.0,0.08031875181081992,0.4823,0.08031875181081992,1.9138674352002005
2024-05-18,btc_gate_alt_hedge,DOT-USDT,short,0.0,-0.09000884300652137,-0.09000884300652137,7.159,0.09000884300652137,1.9138674352002005
2024-06-01,btc_gate_alt_hedge,BTC-USDT,sell,0.45380715179457615,0.2134991919076554,-0.24030795988692075,67757.8,0.24030795988692075,1.9250551903436204
2024-06-01,btc_gate_alt_hedge,ETH-USDT,buy,0.0,0.17468115701535442,0.17468115701535442,3815.76,0.17468115701535442,1.9250551903436204
2024-06-01,btc_gate_alt_hedge,BCH-USDT,short,0.0,-0.07763606978460197,-0.07763606978460197,463.4,0.07763606978460197,1.9250551903436204
2024-06-01,btc_gate_alt_hedge,DOT-USDT,cover,-0.0864727579961184,0.0,0.0864727579961184,7.061,0.0864727579961184,1.9250551903436204
2024-06-15,btc_gate_alt_hedge,BTC-USDT,buy,0.21365357675068752,0.29114076257315585,0.07748718582246833,66223.4,0.07748718582246833,1.8995710600839888
2024-06-15,btc_gate_alt_hedge,ETH-USDT,buy,0.1630294051867378,0.23820607846894568,0.07517667328220787,3569.19,0.07517667328220787,1.8995710600839888
2024-06-15,btc_gate_alt_hedge,BCH-USDT,cover,-0.07456015599023527,0.0,0.07456015599023527,429.8,0.07456015599023527,1.8995710600839888
2024-06-29,btc_gate_alt_hedge,BTC-USDT,sell,0.2779148422550542,0.0,-0.2779148422550542,60986.7,0.2779148422550542,1.8388290168551358
2024-06-29,btc_gate_alt_hedge,ETH-USDT,sell,0.24122002101343537,0.0,-0.24122002101343537,3378.97,0.24122002101343537,1.8388290168551358
2024-07-27,btc_gate_alt_hedge,BTC-USDT,buy,0.0,0.3134543639064838,0.3134543639064838,67897.1,0.3134543639064838,1.8374113745566192
2024-07-27,btc_gate_alt_hedge,ETC-USDT,short,0.0,-0.11398340505690319,-0.11398340505690319,22.82,0.11398340505690319,1.8374113745566192
2024-07-27,btc_gate_alt_hedge,TRX-USDT,buy,0.0,0.2564626613780322,0.2564626613780322,0.13726,0.2564626613780322,1.8374113745566192
2024-08-10,btc_gate_alt_hedge,BTC-USDT,sell,0.2944183292106426,0.0,-0.2944183292106426,60921.3,0.2944183292106426,1.776205256589369
2024-08-10,btc_gate_alt_hedge,ETC-USDT,cover,-0.10217738553177524,0.0,0.10217738553177524,19.38,0.10217738553177524,1.776205256589369
2024-08-10,btc_gate_alt_hedge,TRX-USDT,sell,0.24518228624551572,0.0,-0.24518228624551572,0.12903,0.24518228624551572,1.776205256589369
2024-09-21,btc_gate_alt_hedge,BTC-USDT,buy,0.0,0.32565366793718753,0.32565366793718753,63348.0,0.32565366793718753,1.7745070373661753
2024-09-21,btc_gate_alt_hedge,DOT-USDT,short,0.0,-0.11841951561352274,-0.11841951561352274,4.462,0.11841951561352274,1.7745070373661753
2024-09-21,btc_gate_alt_hedge,TRX-USDT,buy,0.0,0.2664439101304262,0.2664439101304262,0.15198,0.2664439101304262,1.7745070373661753
2024-10-05,btc_gate_alt_hedge,BTC-USDT,sell,0.31201704319282303,0.0,-0.31201704319282303,62058.6,0.31201704319282303,1.7838064081431133
2024-10-05,btc_gate_alt_hedge,DOT-USDT,cover,-0.11234525122047447,0.0,0.11234525122047447,4.139,0.11234525122047447,1.7838064081431133
2024-10-05,btc_gate_alt_hedge,TRX-USDT,sell,0.2757413020549559,0.0,-0.2757413020549559,0.15347,0.2757413020549559,1.7838064081431133
2024-10-19,btc_gate_alt_hedge,BTC-USDT,buy,0.0,0.31597421306277773,0.31597421306277773,68366.2,0.31597421306277773,1.7819216734353462
2024-10-19,btc_gate_alt_hedge,DOGE-USDT,buy,0.0,0.2585243561422727,0.2585243561422727,0.14413,0.2585243561422727,1.7819216734353462
2024-11-02,btc_gate_alt_hedge,BTC-USDT,sell,0.3077345085831187,0.29572733248328514,-0.012007176099833539,69371.0,0.012007176099833539,1.8630768905090902
2024-11-02,btc_gate_alt_hedge,DOGE-USDT,sell,0.2888875987235041,0.24195872657723327,-0.04692887214627084,0.15955,0.04692887214627084,1.8630768905090902
2024-11-16,btc_gate_alt_hedge,BTC-USDT,sell,0.2682938192846398,0.1585717969009669,-0.1097220223836729,90583.3,0.1097220223836729,2.6632846340903655
2024-11-16,btc_gate_alt_hedge,DOGE-USDT,sell,0.39793455397331434,0.1297405611007911,-0.2681939928725232,0.36419,0.2681939928725232,2.6632846340903655
2024-12-14,btc_gate_alt_hedge,XRP-USDT,buy,0.0,0.1275083006193995,0.1275083006193995,2.4006,0.1275083006193995,2.735241474828928
2024-12-14,btc_gate_alt_hedge,DOGE-USDT,sell,0.12220950977015435,0.0,-0.12220950977015435,0.39828,0.12220950977015435,2.735241474828928
2024-12-28,btc_gate_alt_hedge,BTC-USDT,buy,0.15060096392932343,0.1832735696286715,0.03267260569934807,95305.3,0.03267260569934807,2.664628148491146
2024-12-28,btc_gate_alt_hedge,XRP-USDT,buy,0.11611376661608687,0.1499511024234585,0.033837335807371624,2.1841,0.033837335807371624,2.664628148491146
