date,strategy,symbol,side,weight_from,weight_to,weight_delta,price,turnover_contribution,equity_before
2021-08-21,btc_style_vol_rotation,SOL-USDT,buy,0.0,0.12342652533747252,0.12342652533747252,73.93,0.12342652533747252,1.0
2021-08-21,btc_style_vol_rotation,ADA-USDT,buy,0.0,0.14655132051707453,0.14655132051707453,2.4354,0.14655132051707453,1.0
2021-09-11,btc_style_vol_rotation,SOL-USDT,sell,0.25090255324044364,0.09683972209851607,-0.15406283114192756,179.11,0.15406283114192756,1.1535348972898274
2021-09-11,btc_style_vol_rotation,ADA-USDT,sell,0.1278697741303802,0.0,-0.1278697741303802,2.63713,0.1278697741303802,1.1535348972898274
2021-09-11,btc_style_vol_rotation,DOT-USDT,buy,0.0,0.10854350001554143,0.10854350001554143,31.562,0.10854350001554143,1.1535348972898274
2021-10-02,btc_style_vol_rotation,SOL-USDT,buy,0.07801644343790737,0.0926758693603915,0.014659425922484134,168.88,0.014659425922484134,1.1536043504141944
2021-10-02,btc_style_vol_rotation,DOT-USDT,sell,0.10890676943935326,0.09595857087303608,-0.012948198566317182,32.019,0.012948198566317182,1.1536043504141944
2021-10-23,btc_style_vol_rotation,BTC-USDT,buy,0.0,0.2149979209840431,0.2149979209840431,61301.1,0.2149979209840431,1.2166020162703888
2021-10-23,btc_style_vol_rotation,ETH-USDT,buy,0.0,0.2075708062223236,0.2075708062223236,4167.49,0.2075708062223236,1.2166020162703888
2021-10-23,btc_style_vol_rotation,SOL-USDT,sell,0.10410967899418869,0.0,-0.10410967899418869,197.74,0.10410967899418869,1.2166020162703888
2021-10-23,btc_style_vol_rotation,DOT-USDT,sell,0.12260257116896547,0.0,-0.12260257116896547,43.95,0.12260257116896547,1.2166020162703888
2021-11-13,btc_style_vol_rotation,BTC-USDT,buy,0.21782368634045582,0.25766953012451455,0.039845843784058727,64378.5,0.039845843784058727,1.2742080021745286
2021-12-04,btc_style_vol_rotation,BTC-USDT,sell,0.2359939885773444,0.0,-0.2359939885773444,49159.7,0.2359939885773444,1.1921698425797356
2021-12-04,btc_style_vol_rotation,ETH-USDT,buy,0.22993675892027796,0.36538148617369387,0.13544472725341591,4116.72,0.13544472725341591,1.1921698425797356
2021-12-25,btc_style_vol_rotation,ETH-USDT,sell,0.35964477932271716,0.0,-0.35964477932271716,4094.31,0.35964477932271716,1.174081648251965
2022-11-05,btc_style_vol_rotation,XRP-USDT,buy,0.0,0.24120520415374208,0.24120520415374208,0.49305,0.24120520415374208,1.173454747264668
2022-11-05,btc_style_vol_rotation,DOGE-USDT,buy,0.0,0.08278496528402282,0.08278496528402282,0.12443,0.08278496528402282,1.173454747264668
2022-11-26,btc_style_vol_rotation,XRP-USDT,sell,0.2078710396922009,0.0,-0.2078710396922009,0.39592,0.2078710396922009,1.0895521614737054
