date,strategy,symbol,side,weight_from,weight_to,weight_delta,price,turnover_contribution,equity_before
2021-08-14,btc_trend_top_momentum,BTC-USDT,buy,0.0,0.22237614810689843,0.22237614810689843,47080.0,0.22237614810689843,1.0
2021-08-14,btc_trend_top_momentum,SOL-USDT,buy,0.0,0.13257176405170365,0.13257176405170365,44.11,0.13257176405170365,1.0
2021-08-28,btc_trend_top_momentum,BTC-USDT,sell,0.20093275983519107,0.0,-0.20093275983519107,48892.0,0.20093275983519107,1.1327443559440997
2021-08-28,btc_trend_top_momentum,SOL-USDT,sell,0.20419927001654067,0.10907411057013378,-0.0951251594464069,96.17,0.0951251594464069,1.1327443559440997
2021-08-28,btc_trend_top_momentum,ADA-USDT,buy,0.0,0.1166496735822213,0.1166496735822213,2.84613,0.1166496735822213,1.1327443559440997
2021-09-11,btc_trend_top_momentum,SOL-USDT,sell,0.2104335125577674,0.09683972209851606,-0.11359379045925135,179.11,0.11359379045925135,1.2352528137731316
2021-09-11,btc_trend_top_momentum,ADA-USDT,buy,0.0900587073353432,0.11000893932253833,0.01995023198719513,2.63713,0.01995023198719513,1.2352528137731316
2021-09-25,btc_trend_top_momentum,ADA-USDT,sell,0.10941952570467103,0.0,-0.10941952570467103,2.29987,0.10941952570467103,1.2020836676589384
2021-09-25,btc_trend_top_momentum,DOT-USDT,buy,0.0,0.08776083858404664,0.08776083858404664,29.823,0.08776083858404664,1.2020836676589384
2021-10-09,btc_trend_top_momentum,SOL-USDT,buy,0.09357505261020196,0.1135501437300933,0.019975091119891333,156.82,0.019975091119891333,1.2251305510392496
2021-10-09,btc_trend_top_momentum,DOT-USDT,buy,0.09513634099066508,0.1082353768076598,0.013099035816994717,36.327,0.013099035816994717,1.2251305510392496
2021-10-23,btc_trend_top_momentum,SOL-USDT,buy,0.12929079224125925,0.15152988255405225,0.022239090312793003,197.74,0.022239090312793003,1.298303244464603
2021-11-06,btc_trend_top_momentum,SOL-USDT,sell,0.17788129889989443,0.15816308285147937,-0.01971821604841506,258.34,0.01971821604841506,1.3721894528748553
2021-11-06,btc_trend_top_momentum,DOT-USDT,sell,0.1596278910544855,0.12977212313339467,-0.02985576792109082,52.015,0.02985576792109082,1.3721894528748553
2021-11-20,btc_trend_top_momentum,DOT-USDT,buy,0.10397177248889501,0.14332302835289598,0.03935125586400097,42.093,0.03935125586400097,1.3166733020698915
2021-12-04,btc_trend_top_momentum,ETH-USDT,buy,0.0,0.18269074308684696,0.18269074308684696,4116.72,0.18269074308684696,1.2789302479073248
2021-12-04,btc_trend_top_momentum,SOL-USDT,sell,0.15809733525353553,0.14093558641480747,-0.017161748838728064,200.67,0.017161748838728064,1.2789302479073248
2021-12-04,btc_trend_top_momentum,DOT-USDT,sell,0.1251804062248306,0.0,-0.1251804062248306,29.401,0.1251804062248306,1.2789302479073248
2021-12-18,btc_trend_top_momentum,ETH-USDT,sell,0.17765339111293552,0.0,-0.17765339111293552,3959.41,0.17765339111293552,1.228639984202887
2021-12-18,btc_trend_top_momentum,SOL-USDT,sell,0.12196065676360074,0.0,-0.12196065676360074,182.73,0.12196065676360074,1.228639984202887
2022-11-05,btc_trend_top_momentum,XRP-USDT,buy,0.0,0.24120520415374208,0.24120520415374208,0.49305,0.24120520415374208,1.2280939752198756
2022-11-05,btc_trend_top_momentum,DOGE-USDT,buy,0.0,0.08278496528402282,0.08278496528402282,0.12443,0.08278496528402282,1.2280939752198756
2022-11-19,btc_trend_top_momentum,XRP-USDT,sell,0.19911379965384887,0.0,-0.19911379965384887,0.3841,0.19911379965384887,1.121917285288508
2022-11-19,btc_trend_top_momentum,DOGE-USDT,sell,0.06088181395011466,0.0,-0.06088181395011466,0.08452,0.06088181395011466,1.121917285288508
2023-01-14,btc_trend_top_momentum,LTC-USDT,buy,0.0,0.26476111260884794,0.26476111260884794,87.84,0.26476111260884794,1.1214791095606682
2023-01-14,btc_trend_top_momentum,BCH-USDT,buy,0.0,0.28296756946638274,0.28296756946638274,125.84,0.28296756946638274,1.1214791095606682
2023-01-28,btc_trend_top_momentum,LTC-USDT,buy,0.26223060621298955,0.30149795592819156,0.039267349715202016,89.69,0.039267349715202016,1.1568059655991947
2023-01-28,btc_trend_top_momentum,BCH-USDT,buy,0.2965752854147378,0.31139830375337735,0.014823018338639526,132.7,0.014823018338639526,1.1568059655991947
2023-02-11,btc_trend_top_momentum,SOL-USDT,buy,0.0,0.09154270841439761,0.09154270841439761,20.808,0.09154270841439761,1.145027963213772
2023-02-11,btc_trend_top_momentum,LTC-USDT,sell,0.3152772086169466,0.236137830705993,-0.07913937791095357,94.28,0.07913937791095357,1.145027963213772
2023-02-11,btc_trend_top_momentum,BCH-USDT,sell,0.29403895667704155,0.0,-0.29403895667704155,124.68,0.29403895667704155,1.145027963213772
2023-02-25,btc_trend_top_momentum,BTC-USDT,buy,0.0,0.28445918973973905,0.28445918973973905,23157.2,0.28445918973973905,1.1544480328706233
2023-02-25,btc_trend_top_momentum,SOL-USDT,buy,0.10668092746375973,0.15935516429933058,0.05267423683557085,22.367,0.05267423683557085,1.1544480328706233
2023-02-25,btc_trend_top_momentum,LTC-USDT,sell,0.23449553521782435,0.0,-0.23449553521782435,93.14,0.23449553521782435,1.1544480328706233
2023-03-11,btc_trend_top_momentum,BTC-USDT,sell,0.2698857627913086,0.0,-0.2698857627913086,20454.7,0.2698857627913086,1.0713715462461375
2023-03-11,btc_trend_top_momentum,SOL-USDT,sell,0.12928497491100985,0.0,-0.12928497491100985,18.078,0.12928497491100985,1.0713715462461375
2023-03-25,btc_trend_top_momentum,BTC-USDT,buy,0.0,0.21235877668510694,0.21235877668510694,27462.4,0.21235877668510694,1.0707267976631984
2023-03-25,btc_trend_top_momentum,SOL-USDT,buy,0.0,0.1687078050495872,0.1687078050495872,20.414,0.1687078050495872,1.0707267976631984
2023-04-08,btc_trend_top_momentum,SOL-USDT,sell,0.16761291878040957,0.0,-0.16761291878040957,20.043,0.16761291878040957,1.07198763251025
2023-04-08,btc_trend_top_momentum,XRP-USDT,buy,0.0,0.12922336989503655,0.12922336989503655,0.50488,0.12922336989503655,1.07198763251025
2023-04-22,btc_trend_top_momentum,BTC-USDT,buy,0.22499519751708572,0.3409692286304231,0.1159740311133374,27811.4,0.1159740311133374,1.0488086935395016
2023-04-22,btc_trend_top_momentum,ETH-USDT,buy,0.0,0.2762477670240886,0.2762477670240886,1873.94,0.2762477670240886,1.0488086935395016
2023-04-22,btc_trend_top_momentum,XRP-USDT,sell,0.12060259248861951,0.0,-0.12060259248861951,0.47198,0.12060259248861951,1.0488086935395016
2023-05-20,btc_trend_top_momentum,BTC-USDT,buy,0.3358946522403038,0.42768068178631113,0.09178602954600734,27104.6,0.09178602954600734,1.0377895550510499
2023-05-20,btc_trend_top_momentum,ETH-USDT,sell,0.2718843278230805,0.0,-0.2718843278230805,1819.46,0.2718843278230805,1.0377895550510499
2023-05-20,btc_trend_top_momentum,XRP-USDT,buy,0.0,0.33792790002461026,0.33792790002461026,0.46848,0.33792790002461026,1.0377895550510499
2023-06-03,btc_trend_top_momentum,BTC-USDT,sell,0.4153186566313505,0.0,-0.4153186566313505,27069.2,0.4153186566313505,1.0853612612379557
2023-06-03,btc_trend_top_momentum,TRX-USDT,buy,0.0,0.3176063645250841,0.3176063645250841,0.08178,0.3176063645250841,1.0853612612379557
2023-06-17,btc_trend_top_momentum,XRP-USDT,sell,0.34965430691680777,0.0,-0.34965430691680777,0.47942,0.34965430691680777,0.9981724508679996
